EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE584400-116000	1985-01-01	0.00	20.000	8.038	0.500	0.619	3.005	0.101	18.404	0.290	6.8
SE584400-116000	1985-01-01	0.25	20.000	8.038	0.500	0.619	3.005	0.101	18.404	0.290	6.8
SE584400-116000	1985-01-01	0.75	20.000	8.036	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	1.25	20.000	8.034	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	1.75	20.000	8.033	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	2.25	20.000	8.032	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	2.75	20.000	8.032	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	3.25	20.000	8.031	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	3.75	20.000	8.030	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	4.50	20.000	8.030	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	5.50	20.000	8.029	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	6.50	20.000	8.029	0.500	0.621	3.005	0.100	18.432	0.295	6.8
SE584400-116000	1985-01-01	7.50	20.000	8.028	0.500	0.621	3.005	0.100	18.433	0.295	6.8
SE584400-116000	1985-01-01	8.50	20.000	8.027	0.500	0.621	3.005	0.100	18.433	0.295	6.8
SE584400-116000	1985-01-01	9.50	20.000	8.027	0.500	0.621	3.005	0.100	18.433	0.295	6.8
SE584400-116000	1985-01-01	45.50	20.000	7.984	0.504	0.624	3.047	0.100	18.464	0.296	6.8
SE584400-116000	1985-01-01	46.00	20.000	7.984	0.504	0.624	3.047	0.100	18.464	0.296	6.8
SE584400-116000	1985-01-02	0.00	20.000	8.073	0.502	0.620	3.019	0.101	18.409	0.285	6.8
SE584400-116000	1985-01-02	0.25	20.000	8.073	0.502	0.620	3.019	0.101	18.409	0.285	6.8
