EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE630383-183500	1985-01-01	0.00	4.000	8.033	0.500	0.619	3.002	0.101	18.400	0.290	6.8
SE630383-183500	1985-01-01	0.25	4.000	8.033	0.500	0.619	3.002	0.101	18.400	0.290	6.8
SE630383-183500	1985-01-01	0.75	4.000	8.029	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE630383-183500	1985-01-01	1.25	4.000	8.027	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE630383-183500	1985-01-01	1.75	4.000	8.026	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE630383-183500	1985-01-01	2.25	4.000	8.024	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE630383-183500	1985-01-01	2.75	4.000	8.023	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE630383-183500	1985-01-01	3.25	4.000	8.022	0.500	0.620	3.002	0.101	18.428	0.295	6.8
SE630383-183500	1985-01-01	3.75	4.000	8.022	0.500	0.620	3.002	0.100	18.428	0.295	6.8
SE630383-183500	1985-01-01	4.50	4.000	8.020	0.500	0.620	3.002	0.100	18.429	0.295	6.8
SE630383-183500	1985-01-01	5.50	4.000	8.019	0.500	0.620	3.002	0.100	18.429	0.295	6.8
SE630383-183500	1985-01-01	6.50	4.000	8.018	0.500	0.620	3.002	0.100	18.429	0.295	6.8
SE630383-183500	1985-01-01	7.50	4.000	8.017	0.500	0.621	3.002	0.100	18.429	0.295	6.8
SE630383-183500	1985-01-01	8.50	4.000	8.016	0.500	0.621	3.002	0.100	18.429	0.295	6.8
SE630383-183500	1985-01-01	9.50	4.000	8.015	0.500	0.621	3.002	0.100	18.430	0.295	6.8
SE630383-183500	1985-01-01	78.25	4.000	7.983	0.502	0.622	3.050	0.100	18.471	0.296	6.8
SE630383-183500	1985-01-01	79.00	4.000	7.983	0.502	0.622	3.050	0.100	18.471	0.296	6.8
