EUCD	YYYY-MM-DD	Djup(m)	Salt (psu o/oo)	O2 (ml/l)	PO4 (µmol/l)	TotP (µmol/l)	NO3 (µmol/l)	NH4 (µmol/l)	TotN (µmol/l)	Chla (ug/l)	Siktdjup (m)
SE591400-183200	1985-01-01	0.00	4.000	8.004	0.500	0.618	3.010	0.103	18.403	0.289	6.8
SE591400-183200	1985-01-01	0.25	4.000	8.004	0.500	0.618	3.010	0.103	18.403	0.289	6.8
SE591400-183200	1985-01-01	0.75	4.000	8.003	0.500	0.620	3.009	0.103	18.429	0.293	6.8
SE591400-183200	1985-01-01	1.25	4.000	8.003	0.500	0.620	3.009	0.103	18.429	0.293	6.8
SE591400-183200	1985-01-01	1.75	4.000	8.002	0.500	0.620	3.009	0.103	18.429	0.294	6.8
SE591400-183200	1985-01-01	2.25	4.000	8.002	0.500	0.620	3.009	0.102	18.429	0.294	6.8
SE591400-183200	1985-01-01	2.75	4.000	8.002	0.500	0.620	3.009	0.102	18.430	0.294	6.8
SE591400-183200	1985-01-01	3.25	4.000	8.001	0.500	0.620	3.009	0.102	18.430	0.294	6.8
SE591400-183200	1985-01-01	3.75	4.000	8.001	0.500	0.620	3.009	0.102	18.431	0.294	6.8
SE591400-183200	1985-01-01	4.50	4.000	8.001	0.500	0.620	3.008	0.102	18.431	0.294	6.8
SE591400-183200	1985-01-01	5.50	4.000	8.000	0.500	0.621	3.008	0.101	18.433	0.295	6.8
SE591400-183200	1985-01-01	6.50	4.000	7.999	0.500	0.621	3.007	0.101	18.435	0.295	6.8
SE591400-183200	1985-01-01	7.50	4.000	7.998	0.500	0.621	3.006	0.100	18.438	0.296	6.8
SE591400-183200	1985-01-01	8.50	4.000	7.998	0.500	0.621	3.006	0.100	18.439	0.296	6.8
SE591400-183200	1985-01-01	9.50	4.000	7.998	0.500	0.621	3.007	0.100	18.440	0.296	6.8
SE591400-183200	1985-01-01	22.50	4.000	7.979	0.503	0.623	3.062	0.100	18.481	0.296	6.8
SE591400-183200	1985-01-01	23.00	4.000	7.979	0.503	0.623	3.062	0.100	18.481	0.296	6.8
SE591400-183200	1985-01-02	0.00	4.000	8.012	0.501	0.618	3.030	0.106	18.412	0.282	6.9
SE591400-183200	1985-01-02	0.25	4.000	8.012	0.501	0.618	3.030	0.106	18.412	0.282	6.9
SE591400-183200	1985-01-02	0.75	4.000	8.012	0.501	0.620	3.030	0.106	18.436	0.287	6.9
SE591400-183200	1985-01-02	1.25	4.000	8.011	0.501	0.620	3.029	0.105	18.436	0.287	6.9
SE591400-183200	1985-01-02	1.75	4.000	8.011	0.501	0.620	3.029	0.105	18.436	0.287	6.9
SE591400-183200	1985-01-02	2.25	4.000	8.011	0.501	0.620	3.029	0.105	18.436	0.287	6.9
SE591400-183200	1985-01-02	2.75	4.000	8.010	0.501	0.620	3.029	0.105	18.436	0.287	6.9
